Data,Volume (hm³),Volume (%),Chuva (mm),Vazão natural (m³/s),Vazão a jusante (m³/s)
2021-07-26,409.9031,41.7386,0,7.732,11.1
2021-07-27,408.73356,41.61951,0,7.659,11.1
2021-07-28,408.14465,41.55954,16.65,17.114,11.1
2021-07-29,409.45857,41.69334,12.5,36.3,10.44
2021-07-30,408.89739,41.63619,0,13.461,9.68
2021-07-31,407.94774,41.53949,0,10.107,9.6
2021-08-01,406.74351,41.41687,0,9.648,9.6
2021-08-02,405.40794,41.28088,0,9.036,9.6
2021-08-03,403.9837,41.13585,0,9.832,9.64
2021-08-04,402.59807,40.99476,0.05,10.282,10.39
2021-08-05,400.87794,40.81961,0,6.379,9.97
2021-08-06,399.42984,40.67215,0,8.915,10.1
2021-08-07,397.98602,40.52514,0,9.75,10.1
2021-08-08,396.70682,40.39488,0,11.455,10.1
2021-08-09,395.28037,40.24963,0,9.126,10.1
2021-08-10,393.66972,40.08563,0,8.574,10.1
2021-08-11,392.33271,39.94949,0,9.832,10.1
2021-08-12,391.15342,39.8294,0,9.97,10.25
2021-08-13,389.89872,39.70164,0,9.722,10.85
2021-08-14,388.73742,39.58339,0,8.911,10.85
2021-08-15,387.70242,39.478,0,10.159,10.85
2021-08-16,386.44417,39.34988,0,9.489,10.85
2021-08-17,384.75741,39.17813,0.6,5.314,10.85
2021-08-18,383.026,39.00182,0,5.304,10.85
2021-08-19,381.41418,38.8377,0,7.949,10.85
2021-08-20,380.03229,38.69699,0,10.475,10.85
2021-08-21,378.21382,38.51182,0,5.313,10.87
2021-08-22,376.58435,38.3459,0,7.036,11.1
2021-08-23,375.26836,38.2119,0,8.964,11.1
2021-08-24,373.71606,38.05384,0,7.759,11.1
2021-08-25,371.83978,37.86278,0,5.348,11.1
2021-08-26,369.77714,37.65275,0,3.559,11.1
2021-08-27,368.34151,37.50657,0,9.645,11.6
2021-08-28,367.02205,37.37221,3.4,9.38,11.6
2021-08-29,367.36271,37.4069,16.8,29.168,11.6
2021-08-30,365.86217,37.25411,0.2,5.532,11.6
2021-08-31,364.50413,37.11583,0.1,8.501,11
2021-09-01,363.07301,36.9701,0,9.659,10.85
2021-09-02,361.37766,36.79747,0,6.041,10.85
2021-09-03,359.14751,36.57039,0,6.144,10.85
2021-09-04,356.87113,36.33859,0,7.295,10.85
2021-09-05,354.74713,36.12231,0,8.33,10.85
2021-09-06,352.51497,35.89502,0,6.249,10.85
2021-09-07,350.40662,35.68034,0,8.697,10.91
2021-09-08,348.34031,35.46994,0,9.793,11.6
2021-09-09,346.11952,35.2438,0,9.597,11.6
2021-09-10,344.41459,35.0702,19.2,15.157,11.6
2021-09-11,342.58071,34.88346,4.3,13.717,12.1
2021-09-12,340.58576,34.68032,0.35,12.172,12.6
2021-09-13,338.11255,34.42849,0,6.004,12.1
2021-09-14,335.35431,34.14763,0,3.153,11.62
2021-09-15,333.06053,33.91406,0,8.441,11.42
2021-09-16,331.15638,33.72017,0.7,11.046,11.35
2021-09-17,329.19134,33.52008,0.8,10.071,11.35
2021-09-18,326.75134,33.27163,0,5.794,11.12
2021-09-19,324.67971,33.06068,0,9.949,11.14
2021-09-20,322.57031,32.84589,0,7.775,11.6
2021-09-21,320.31337,32.61608,0,7.7,11.6
2021-09-22,317.94524,32.37494,0.2,5.353,11.64
2021-09-23,315.9936,32.17622,0,10.301,12.1
2021-09-24,313.61332,31.93384,0,6.271,12.16
2021-09-25,310.90234,31.65779,0,4.568,12.85
2021-09-26,308.54998,31.41826,5.2,7.64,12.85
2021-09-27,306.30731,31.1899,3.9,7.547,12.85
2021-09-28,303.79154,30.93373,0,5.382,12.85
2021-09-29,301.00895,30.6504,0,3.212,12.85
2021-09-30,298.36979,30.38166,0,4.494,12.85
2021-10-01,295.68038,30.10781,0,3.927,12.85
2021-10-02,293.40386,29.876,4.45,7.091,12.85
2021-10-03,291.33078,29.66491,0.5,9.203,12.85
2021-10-04,291.12675,29.64413,21.6,30.303,11.16
2021-10-05,289.90202,29.51943,0.8,18.086,9.85
2021-10-06,288.18637,29.34473,0,11.582,8.49
2021-10-07,286.69921,29.1933,0.8,14.496,7.85
2021-10-08,285.25386,29.04613,0.5,12.218,7.85
2021-10-09,283.7041,28.88832,0,12.33,7.85
2021-10-10,282.60972,28.77688,12.9,15.522,8.07
2021-10-11,281.74992,28.68933,4,19.3,10.6
2021-10-12,281.3246,28.64603,5.3,26.774,10.6
2021-10-13,280.44887,28.55685,6.1,22.067,10.6
2021-10-14,278.66028,28.37473,0.1,10.955,10.38
2021-10-15,276.97146,28.20276,1.7,13.734,10.35
2021-10-16,277.09649,28.2155,16.6,31.754,10.35
2021-10-17,276.71924,28.17708,4.5,19.714,8.25
2021-10-18,276.15284,28.11941,9.7,15.24,8.1
2021-10-19,277.54782,28.26145,9.7,38.38,7.2
2021-10-20,277.38355,28.24473,3.6,26.348,6.22
2021-10-21,277.25867,28.23201,0,27.455,6.1
2021-10-22,276.40709,28.1453,0,21.156,6.1
2021-10-23,275.01805,28.00386,0,15.736,6.16
2021-10-24,274.90309,27.99215,26.1,33.289,9.59
2021-10-25,274.78773,27.98041,2.1,30.33,9.6
2021-10-26,273.67904,27.86751,0,20.945,8.55
2021-10-27,273.38656,27.83773,10.6,30.177,8.1
2021-10-28,273.07898,27.80641,6,27.452,6.41
2021-10-29,274.75159,27.97673,11.4,48.117,4.81
2021-10-30,275.21311,28.02372,0.1,36.646,4.6
2021-10-31,275.83772,28.08732,6.8,29.722,4.6
2021-11-01,277.37933,28.2443,20.45,38.063,4.6
2021-11-02,279.37756,28.44777,8.1,42.68,4.6
2021-11-03,279.95815,28.50689,0,27.565,4.6
2021-11-04,279.7302,28.48368,0,20.719,4.77
2021-11-05,278.98155,28.40744,0,16.937,6.73
2021-11-06,277.90714,28.29804,0,15.321,9.34
2021-11-07,276.64289,28.16931,0,12.504,10.6
2021-11-08,275.18121,28.02047,0,10.176,10.85
2021-11-09,273.43693,27.84286,0,7.648,12.13
2021-11-10,271.61479,27.65732,0,8.024,12.18
2021-11-11,269.71893,27.46427,0.1,9.259,13.1
2021-11-12,268.24817,27.31451,3.8,13.728,13.1
2021-11-13,266.55815,27.14242,0,11.434,13.1
2021-11-14,264.53539,26.93646,0,6.513,13.1
2021-11-15,262.69675,26.74924,0,8.459,13.1
2021-11-16,260.95858,26.57225,0,9.825,12.32
2021-11-17,259.13338,26.38639,0,10.336,12.1
2021-11-18,257.07446,26.17674,0,5.892,12.01
2021-11-19,257.8554,26.25626,30.4,38.559,11.47
2021-11-20,261.09816,26.58646,9.1,62.116,7.76
2021-11-21,261.86646,26.66469,0,32.617,6.1
2021-11-22,262.09801,26.68827,0,25.831,6.1
2021-11-23,261.75181,26.65302,0,19.594,6.48
2021-11-24,260.39603,26.51496,0,14.5,10.6
2021-11-25,259.1055,26.38355,0,13.097,10.64
2021-11-26,257.64681,26.23502,0.3,12.475,11.6
2021-11-27,256.68373,26.13696,6.2,18.443,11.6
2021-11-28,255.26969,25.99297,0,14.25,11.6
2021-11-29,253.84944,25.84835,0,10.753,11.6
2021-11-30,255.30108,25.99617,33.1,46.354,11.6
2021-12-01,254.91244,25.95659,0.35,24.11,11.6
2021-12-02,254.06387,25.87019,0,18.564,11.6
2021-12-03,253.35988,25.7985,5.9,17.873,10.07
2021-12-04,251.8305,25.64277,0,13.317,9.93
2021-12-05,249.89434,25.44562,0,4.69,9.85
2021-12-06,248.30788,25.28408,0.5,8.203,9.85
2021-12-07,247.43182,25.19488,0.2,17.897,9.85
2021-12-08,246.50442,25.10044,2.6,14.145,9.98
2021-12-09,245.79546,25.02825,0,16.667,11.35
2021-12-10,244.33775,24.87982,0,7.157,11.35
2021-12-11,242.94755,24.73826,0,9.398,11.39
2021-12-12,241.4537,24.58615,0,11.685,11.85
2021-12-13,240.17872,24.45633,2.8,11.257,11.85
2021-12-14,239.69744,24.40732,7.8,20.303,11.85
2021-12-15,239.61682,24.39911,11.1,25.154,11.85
2021-12-16,239.01808,24.33814,9.8,19.112,11.85
2021-12-17,242.98087,24.74166,34.8,68.397,7.81
2021-12-18,247.23216,25.17455,7.4,62.933,3.09
2021-12-19,248.52929,25.30663,0,31.15,2.35
2021-12-20,249.77357,25.43333,0,31.251,2.35
2021-12-21,250.10692,25.46727,0,18.985,2.56
2021-12-22,249.53881,25.40942,0.3,16.347,8.28
2021-12-23,248.70034,25.32404,5.4,13.568,8.53
2021-12-24,247.79875,25.23224,0.3,14.044,10.6
2021-12-25,246.8296,25.13355,0,14.533,10.6
2021-12-26,245.67847,25.01634,0,10.329,10.6
2021-12-27,244.29563,24.87553,0,11.767,10.7
2021-12-28,243.78631,24.82367,16.3,28.676,11.85
2021-12-29,243.92496,24.83779,7.6,29.798,9.15
2021-12-30,243.94665,24.84,13.7,25.564,6.44
2021-12-31,244.52579,24.89897,9.7,31.623,5.6
2022-01-01,245.97541,25.04658,15.85,38.531,3.79
2022-01-02,248.21328,25.27445,14.2,42.503,2.07
2022-01-03,249.80948,25.43698,0.9,35.386,1.6
2022-01-04,250.5709,25.51451,2.4,29.042,1.6
2022-01-05,252.00666,25.66071,9.6,37.767,1.6
2022-01-06,256.04616,26.07204,29.3,66.477,1.6
2022-01-07,262.62382,26.74181,22.7,96.273,1.6
2022-01-08,266.44172,27.13057,1.7,66.202,1.6
2022-01-09,269.71695,27.46407,1.2,57.09,1.6
2022-01-10,273.03064,27.80149,8.5,60.416,1.6
2022-01-11,275.63861,28.06705,0.1,50.012,1.6
2022-01-12,278.93852,28.40306,11.3,59.977,1.6
2022-01-13,282.95858,28.81241,13.5,69.081,1.6
2022-01-14,286.60972,29.18419,3.9,69.057,6.5
2022-01-15,289.60093,29.48877,2.6,60.018,6.6
2022-01-16,290.404,29.57054,0,37.912,6.6
2022-01-17,292.00262,29.73332,2.7,42.252,6.6
2022-01-18,293.60476,29.89646,4.8,42.019,6.6
2022-01-19,294.42271,29.97975,10.9,36.239,5.21
2022-01-20,295.19533,30.05842,4.8,29.531,2.6
2022-01-21,296.52083,30.19339,10.8,36.199,2.6
2022-01-22,296.8886,30.23084,0,24.328,3.02
2022-01-23,296.23539,30.16432,0,22.309,7.6
2022-01-24,296.12862,30.15345,0.2,22.801,7.6
2022-01-25,296.41725,30.18284,0.3,29.159,7.6
2022-01-26,297.84494,30.32822,7.2,42.318,7.6
2022-01-27,298.61066,30.40619,12.2,38.817,7.6
2022-01-28,301.18008,30.66782,27.7,55.426,7.6
2022-01-29,305.99061,31.15766,24.5,84.139,7.6
2022-01-30,317.01677,32.2804,53.7,148.41,4.39
2022-01-31,329.65665,33.56746,24.4,168.701,1.99
2022-02-01,338.86889,34.5055,21.25,138.453,1.6
2022-02-02,345.66738,35.19776,3.2,109.169,1.6
2022-02-03,354.72224,36.11978,11.1,135.72,1.6
2022-02-04,362.35179,36.89666,0.3,114.692,1.6
2022-02-05,369.03732,37.57742,5.3,95.152,1.6
2022-02-06,375.95268,38.28158,2.4,103.301,1.6
2022-02-07,386.29262,39.33445,32.4,137.75,1.6
2022-02-08,396.96348,40.42102,5.2,143.358,1.6
2022-02-09,402.84557,41.01996,0,87,1.6
2022-02-10,407.41481,41.48523,0,73.775,1.6
2022-02-11,410.50104,41.79949,0,58.545,1.6
2022-02-12,412.79152,42.03271,0,47.433,1.68
2022-02-13,414.23002,42.17919,0,40.498,4.52
2022-02-14,416.11692,42.37133,0,45.079,4.6
2022-02-15,417.72123,42.53468,0,45.442,6.01
2022-02-16,417.98302,42.56134,0,33.197,8.6
2022-02-17,418.70804,42.63517,0,35.696,8.6
2022-02-18,419.53679,42.71955,13,37.688,8.6
2022-02-19,420.1234,42.77929,0.4,34.69,8.6
2022-02-20,421.02105,42.87069,5.7,37.387,8.6
2022-02-21,421.49592,42.91904,6,35.423,8.6
2022-02-22,421.56033,42.9256,0,27.381,8.6
2022-02-23,420.49642,42.81727,0.3,17.475,8.6
2022-02-24,420.42316,42.80981,0.1,28.759,8.6
2022-02-25,420.63284,42.83116,0.1,31.642,8.05
2022-02-26,421.30929,42.90004,0,35.94,7.6
2022-02-27,421.98147,42.96849,0,36.739,7.6
2022-02-28,422.00751,42.97114,0.5,26.928,7.68
2022-03-01,422.30485,43.00141,0,30.535,8.6
2022-03-02,422.81771,43.05364,7.4,36.118,8.6
2022-03-03,422.63619,43.03515,0.1,24.439,8.6
2022-03-04,421.84301,42.95439,0,21.959,8.6
2022-03-05,423.51644,43.12479,8.9,49.176,8.6
2022-03-06,423.13758,43.08621,0,25.695,8.6
2022-03-07,423.14073,43.08653,6.3,28.808,8.6
2022-03-08,422.91073,43.06311,6.8,27.726,8.6
2022-03-09,422.7695,43.04873,0.1,26.158,8.6
2022-03-10,422.54454,43.02582,0.35,26.602,6.34
2022-03-11,422.75426,43.04718,0.8,29.901,6.1
2022-03-12,423.17633,43.09015,10,29.912,5.16
2022-03-13,425.88866,43.36634,6.4,55.064,4.6
2022-03-14,428.60755,43.64319,4.8,57.341,4.6
2022-03-15,432.46209,44.03568,4.5,65.83,3.36
2022-03-16,436.00269,44.3962,8.7,63.068,2.6
2022-03-17,439.75995,44.77879,7.3,63.638,1.95
2022-03-18,441.05993,44.91116,5.1,38.588,1.6
2022-03-19,442.28032,45.03543,0,35.893,1.6
2022-03-20,443.2479,45.13395,4.1,34.384,1.6
2022-03-21,444.70967,45.2828,5.4,37.318,1.6
2022-03-22,444.91034,45.30323,0.1,23.456,2.09
2022-03-23,444.71946,45.28379,0,25.134,7.6
2022-03-24,444.46206,45.25758,0,26.016,7.6
2022-03-25,443.95113,45.20556,0,21.294,7.6
2022-03-26,443.57715,45.16748,0.65,25.105,7.6
2022-03-27,445.647,45.37824,13.2,51.828,7.6
2022-03-28,445.41803,45.35493,0.3,25.832,7.6
2022-03-29,444.90552,45.30274,0.05,20.629,7.6
2022-03-30,444.89088,45.30125,0,28.204,7.6
2022-03-31,444.42991,45.25431,0,23.165,7.6
2022-04-01,444.47625,45.25903,0.9,29.448,7.6
2022-04-02,444.65105,45.27683,0.2,28.676,7.6
2022-04-03,444.42407,45.25372,0.1,23.557,7.6
2022-04-04,444.9121,45.30341,0,34.826,7.6
2022-04-05,444.55726,45.26728,2.2,23.564,7.6
2022-04-06,444.69533,45.28134,0,30.204,7.6
2022-04-07,445.09058,45.32158,0,30.747,7.68
2022-04-08,444.68795,45.28059,0,24.018,8.6
2022-04-09,445.34148,45.34713,8.15,34.457,8.6
2022-04-10,445.379,45.35095,0.1,30.65,8.6
2022-04-11,444.87532,45.29966,0,21.721,8.6
2022-04-12,444.17243,45.22809,0,21.419,8.6
2022-04-13,443.71555,45.18157,0,24.66,8.6
2022-04-14,443.37338,45.14673,0.1,22.69,8.6
2022-04-15,442.29059,45.03647,1.5,17.159,8.68
2022-04-16,441.50853,44.95684,0,22.545,9.6
2022-04-17,440.68833,44.87332,0,17.84,9.6
2022-04-18,439.89287,44.79232,0,20.036,9.65
2022-04-19,439.48833,44.75113,0,16.413,10.6
2022-04-20,438.76818,44.6778,0,16.39,10.6
2022-04-21,438.18877,44.6188,0,18.482,10.6
2022-04-22,437.55372,44.55414,0,17.319,10.6
2022-04-23,437.01864,44.49965,0,18.575,10.6
2022-04-24,436.3174,44.42825,0,15.847,10.6
2022-04-25,435.62452,44.3577,0,17.207,10.6
2022-04-26,434.90781,44.28472,0,17.377,10.6
2022-04-27,434.2702,44.21979,0,18.895,10.6
2022-04-28,433.53957,44.1454,0,16.202,10.72
2022-04-29,432.67653,44.05752,0,16.282,12.1
2022-04-30,432.39622,44.02897,0.5,22.065,12.1
2022-05-01,431.72437,43.96056,1.05,18.103,12.1
2022-05-02,431.25029,43.91229,0.3,18.283,12.1
2022-05-03,430.47391,43.83323,3.1,19.276,12.1
2022-05-04,429.81401,43.76604,0.9,18.098,11.9
2022-05-05,430.20406,43.80576,11.5,30.089,12.1
2022-05-06,430.31843,43.8174,0,26.36,12.1
2022-05-07,429.97016,43.78194,0,21.095,12.1
2022-05-08,429.34982,43.71877,0,18.936,12.1
2022-05-09,428.48438,43.63065,0,13.937,12.1
2022-05-10,427.3577,43.51592,0,11.753,12.1
2022-05-11,426.05081,43.38285,0,10.644,12.1
2022-05-12,425.53813,43.33064,6.7,20.209,12.1
2022-05-13,424.84262,43.25982,0.1,17.629,12.1
2022-05-14,424.07915,43.18208,0,17.162,12.1
2022-05-15,423.31965,43.10475,7.1,16.918,12.1
2022-05-16,423.19447,43.092,0.7,24.54,12.1
2022-05-17,422.24448,42.99527,0,13.511,12.1
2022-05-18,420.88731,42.85707,0,10.13,12.1
2022-05-19,419.93235,42.75983,0,12.58,12.1
2022-05-20,418.63031,42.62725,0,11.077,12.1
2022-05-21,417.41588,42.50359,0.05,11.277,12.1
2022-05-22,416.59079,42.41958,0,18.316,12.1
2022-05-23,415.55342,42.31395,0.05,14.6,12.1
2022-05-24,414.31772,42.18812,0,13.762,12.1
2022-05-25,413.06341,42.0604,0,13.354,12.1
2022-05-26,411.7738,41.92909,0,13.31,12.1
2022-05-27,410.67606,41.81731,0,15.022,12.1
2022-05-28,409.76423,41.72446,0,16.7,12.1
2022-05-29,408.80815,41.62711,0,14.362,12.1
2022-05-30,407.53735,41.49771,0,10.426,12.1
2022-05-31,408.66156,41.61218,24.6,38.343,12.1
2022-06-01,409.15207,41.66213,11.3,30.575,11.1
2022-06-02,409.81175,41.7293,0.45,28.647,8.86
2022-06-03,409.41227,41.68862,0.1,16.435,7.427
2022-06-04,409.19893,41.6669,0.2,18.077,7.1
2022-06-05,408.58931,41.60482,0,12.739,7.1
2022-06-06,408.20651,41.56584,0,16.367,7.1
2022-06-07,407.62618,41.50675,0,12.352,7.35
2022-06-08,407.45498,41.48932,5.4,21.099,10.1
2022-06-09,406.58513,41.40075,2.7,13.765,10.1
2022-06-10,407.02999,41.44604,6.5,26.407,10.1
2022-06-11,407.02725,41.44576,2.4,22.222,10.1
2022-06-12,406.33728,41.37551,0.1,15.918,10.1
2022-06-13,405.59995,41.30043,0,12.934,10.1
2022-06-14,404.64145,41.20283,0,11.679,10.1
2022-06-15,403.91496,41.12885,0,14.696,9.713
2022-06-16,402.85628,41.02105,0,10.35,9.6
2022-06-17,402.07123,40.94112,0,14.28,9.6
2022-06-18,401.01448,40.83351,0.1,10.257,9.6
2022-06-19,400.72295,40.80383,0,19.256,9.6
2022-06-20,400.06861,40.7372,0,14.059,9.6
2022-06-21,399.48954,40.67823,0.2,15.944,9.6
2022-06-22,398.79657,40.60767,0.1,15.197,9.68
2022-06-23,397.87667,40.514,0.1,14.466,10.6
2022-06-24,396.5245,40.37632,0,10.483,10.704
2022-06-25,395.3588,40.25762,0,12.493,10.75
2022-06-26,394.38589,40.15855,0,13.23,11.6
2022-06-27,393.35792,40.05388,0,10.96,11.6
2022-06-28,392.37674,39.95397,0,13.001,11.6
2022-06-29,391.32267,39.84664,0.1,12.701,11.35
2022-06-30,390.36296,39.74891,0,14.263,11.6
2022-07-01,389.16124,39.62655,0,12.51,11.6
2022-07-02,388.00601,39.50892,0,11.914,11.6
2022-07-03,386.92569,39.39891,0,13.372,11.6
2022-07-04,386.09822,39.31466,0.1,15.22,11.6
2022-07-05,384.811,39.18358,0,11.432,11.6
2022-07-06,383.78062,39.07866,0.1,13.58,11.62
2022-07-07,382.59822,38.95827,0,11.641,11.85
2022-07-08,381.52194,38.84867,0,12.147,11.85
2022-07-09,380.31724,38.726,0,10.49,11.85
2022-07-10,379.19188,38.61141,0,9.206,11.85
2022-07-11,378.0572,38.49587,0.1,8.007,11.85
2022-07-12,376.97898,38.38608,0,10.765,11.85
2022-07-13,375.81445,38.26751,0.1,9.709,11.85
2022-07-14,374.78977,38.16317,0.2,9.921,11.85
2022-07-15,373.50304,38.03214,0,8.53,11.85
2022-07-16,372.29082,37.90871,0,9.75,11.85
2022-07-17,371.05458,37.78283,0,7.987,11.85
2022-07-18,370.13057,37.68874,0,11.372,11.85
2022-07-19,369.14915,37.58881,0,11.44,11.85
2022-07-20,368.10874,37.48287,0,11.707,11.85
2022-07-21,367.15393,37.38564,0,12.175,11.85
2022-07-22,366.10875,37.27922,0.05,11.673,11.85
2022-07-23,364.94597,37.16082,0,10.815,11.85
2022-07-24,363.78165,37.04226,0,8.939,11.85
2022-07-25,362.70155,36.93228,0,8.845,11.85
2022-07-26,361.36067,36.79574,0,7.957,11.89
2022-07-27,360.31438,36.6892,0,12.088,12.35
2022-07-28,359.12397,36.56799,0,10.212,12.35
2022-07-29,357.94175,36.44761,0,10.944,12.35
2022-07-30,357.13104,36.36506,7.3,13.019,12.35
2022-07-31,356.18572,36.2688,0,11.495,12.35
2022-08-01,355.15222,36.16356,0.05,9.965,12.35
2022-08-02,354.21576,36.06821,0,12.043,12.35
2022-08-03,352.70349,35.91422,0,6.695,12.35
2022-08-04,351.21867,35.76303,0,6.598,12.35
2022-08-05,349.84467,35.62312,0,9.76,12.35
2022-08-06,348.64616,35.50108,0,11.106,12.35
2022-08-07,347.32315,35.36636,0,7.433,12.35
2022-08-08,347.1291,35.3466,13.7,18.464,12.35
2022-08-09,346.26417,35.25853,1.7,11.511,11.2
2022-08-10,347.09776,35.34341,19.1,31.265,11.2
2022-08-11,347.56312,35.3908,3.4,25.002,9.02
2022-08-12,347.22798,35.35667,0.2,16.022,8.6
2022-08-13,346.56099,35.28876,0,14.548,8.6
2022-08-14,345.34812,35.16526,0,8.274,8.6
2022-08-15,344.62243,35.09136,0,10.889,8.6
2022-08-16,343.83267,35.01094,0,12.186,8.8
2022-08-17,342.81115,34.90693,0,11.017,11.1
2022-08-18,341.70309,34.7941,0.3,10.454,11.1
2022-08-19,340.30496,34.65173,0.1,7.167,11.2
2022-08-20,338.91966,34.51067,0.9,8.07,12.35
2022-08-21,338.68165,34.48644,0,12.425,12.35
2022-08-22,337.15924,34.33142,0,8.545,12.35
2022-08-23,335.8686,34.2,0,9.064,12.35
2022-08-24,334.63937,34.07483,0,10.421,12.35
2022-08-25,333.31042,33.93951,0,9.776,12.35
2022-08-26,331.72091,33.77766,0,7.324,12.35
2022-08-27,330.37017,33.64012,0,10.095,12.35
2022-08-28,328.74601,33.47474,0,7.234,12.35
2022-08-29,327.43304,33.34104,0,8.949,12.35
2022-08-30,326.13693,33.20907,0.1,8.526,12.35
2022-08-31,324.65322,33.05799,0,6.434,12.35
2022-09-01,323.0321,32.89291,0,6.587,12.35
2022-09-02,321.55953,32.74297,0,7.981,12.35
2022-09-03,319.89126,32.5731,0,8.113,13.15
2022-09-04,319.54723,32.53807,7.5,21.129,12.7
2022-09-05,318.13543,32.39431,0.1,5.602,12.35
2022-09-06,316.8267,32.26105,0,8.473,12.35
2022-09-07,315.4878,32.12471,0.75,8.822,12.35
2022-09-08,314.35189,32.00905,0.8,9.176,11.21
2022-09-09,312.72114,31.843,0,6.335,11.1
2022-09-10,311.05622,31.67346,0,6.859,11.1
2022-09-11,309.79667,31.54521,0,9.91,11.1
2022-09-12,308.78557,31.44225,0,8.761,11.1
2022-09-13,307.71723,31.33347,0.1,9.729,11.12
2022-09-14,306.50668,31.2102,6.8,9.993,11.35
2022-09-15,305.83483,31.14179,5.8,13.284,11.35
2022-09-16,305.14952,31.07201,0.8,11.869,10.71
2022-09-17,304.19959,30.97528,0.4,10.889,10.6
2022-09-18,303.06208,30.85946,0.2,8.553,10.6
2022-09-19,302.10933,30.76244,0,11.132,10.6
2022-09-20,301.33578,30.68367,0.4,13.836,10.6
2022-09-21,300.31552,30.57979,0,11.215,10.6
2022-09-22,299.8752,30.53495,7.8,16.841,10.6
2022-09-23,299.13853,30.45994,0.8,12.55,9.68
2022-09-24,297.98127,30.3421,0,9.075,9.6
2022-09-25,296.82628,30.22449,0,7.722,9.6
2022-09-26,296.13115,30.15371,0.2,11.009,9.6
2022-09-27,298.6098,30.4061,30.8,46.918,9.02
2022-09-28,302.78511,30.83125,32.5,67.628,8.48
2022-09-29,310.97769,31.66547,22,109.197,4.32
2022-09-30,314.94422,32.06936,0.3,59.638,3.85
2022-10-01,317.83293,32.36351,16.7,47.287,3.194
2022-10-02,319.44994,32.52816,0.1,33.841,2.35
2022-10-03,320.52349,32.63747,0,25.691,2.35
2022-10-04,320.70638,32.6561,0.3,17.101,2.35
2022-10-05,320.92981,32.67885,0,16.85,2.84
2022-10-06,320.17939,32.60244,0,12.461,8.69
2022-10-07,321.05993,32.6921,14,33.009,10.35
2022-10-08,320.86469,32.67222,2.1,20.606,10.35
2022-10-09,320.90784,32.67661,0,22.282,10.35
2022-10-10,321.51063,32.73799,10.6,28.157,10.35
2022-10-11,322.10205,32.79821,4.6,25.927,8.63
2022-10-12,321.57361,32.7444,0.1,15.038,8.35
2022-10-13,321.86242,32.77381,7.2,23.469,8.35
2022-10-14,321.91527,32.77919,0,22.208,8.35
2022-10-15,321.46904,32.73375,0.2,16.177,8.35
2022-10-16,320.86395,32.67214,0,12.052,8.35
2022-10-17,320.17718,32.60221,0.7,10.965,8.35
2022-10-18,319.00685,32.48304,0,9.37,8.39
2022-10-19,318.43362,32.42467,3.9,15.634,8.85
2022-10-20,318.37,32.41819,1.1,21.632,8.85
2022-10-21,319.04629,32.48706,14.95,32.539,8.85
2022-10-22,318.49599,32.43102,0.9,17.738,8.47
2022-10-23,318.22316,32.40324,0,21.607,8.35
2022-10-24,317.31257,32.31052,0,12.478,8.35
2022-10-25,316.20661,32.1979,0,9.981,8.35
2022-10-26,314.85049,32.05982,0,6.911,8.35
2022-10-27,313.78015,31.95083,0,11.125,8.47
2022-10-28,312.43499,31.81386,5.9,11.011,9.85
2022-10-29,311.2495,31.69315,3.2,13.51,9.85
2022-10-30,311.6462,31.73354,19.9,32.482,9.85
2022-10-31,311.87671,31.75701,13,26.007,8.03
2022-11-01,315.96668,32.17347,23.1,66.63,5.28
2022-11-02,317.05518,32.28431,1.05,29.724,3.56
2022-11-03,317.70914,32.3509,3.9,21.911,3.35
2022-11-04,318.88601,32.47074,0.1,29.922,3.35
2022-11-05,318.6397,32.44566,0,15.707,3.64
2022-11-06,317.91226,32.37158,0,13.876,6.85
2022-11-07,317.7032,32.3503,8.1,18.222,6.85
2022-11-08,316.67554,32.24565,0.3,13.314,9.46
2022-11-09,315.28875,32.10444,0,11.425,10.85
2022-11-10,314.46536,32.0206,0.8,17.461,10.85
2022-11-11,312.97168,31.86851,0,8.849,10.85
2022-11-12,313.08879,31.88043,17.3,28.452,10.85
2022-11-13,312.30555,31.80068,0,14.317,9.12
2022-11-14,312.28831,31.79892,9.1,21.197,8.85
2022-11-15,313.57016,31.92945,7.5,36.235,8.85
2022-11-16,313.53154,31.92551,1.5,21.953,8.85
2022-11-17,312.73352,31.84426,0,13.682,8.85
2022-11-18,311.90485,31.75988,0,12.91,8.85
2022-11-19,310.72161,31.63939,0,9.048,8.85
2022-11-20,309.69666,31.53503,0,9.805,8.85
2022-11-21,309.40137,31.50496,8.9,16.517,8.85
2022-11-22,308.46171,31.40928,0,10.404,8.85
2022-11-23,308.32581,31.39544,7.5,19.369,8.85
2022-11-24,314.23285,31.99693,38.6,89.196,7.06
2022-11-25,317.68635,32.34858,2.55,57.047,3.4
2022-11-26,318.94292,32.47653,0.2,29.825,2.45
2022-11-27,319.64018,32.54753,0.3,23.358,2.35
2022-11-28,320.4733,32.63236,5.6,23.471,2.35
2022-11-29,323.47034,32.93754,15.75,49.076,2.35
2022-11-30,325.27467,33.12127,10,33.518,1.93
2022-12-01,327.913,33.38991,14.75,43.045,1.35
2022-12-02,328.4155,33.44108,0.3,22.267,1.35
2022-12-03,328.48642,33.4483,0.9,15.691,1.35
2022-12-04,329.76943,33.57895,15.4,28.723,1.35
2022-12-05,332.17758,33.82416,8,41.808,1.35
2022-12-06,335.96606,34.20992,19.1,57.564,1.35
